epoch,total_loss,pde_loss,bc_loss,data_loss,val_loss,val_u,val_T,val_v,stage
1750,0.08451336579506294,0.014485748463127382,0.039567908757495815,0.026084893188268257,0.13331623728410022,0.010038574663573501,0.11107088968047972,0.012206772940047007,Adam
1800,0.07826023670481498,0.025640334947360868,0.04261320800551249,0.022902777993228925,0.11239469626432927,0.009879909269624489,0.09042317250456444,0.012091614490140344,Adam
1850,0.07810055086569484,0.01282179829931031,0.03999903477269548,0.023795905056687387,0.12650003320072967,0.010243060077691879,0.10394407766486581,0.012312895458171987,Adam
1900,0.07133766810790527,0.019989783654071586,0.0348945027351589,0.022185406800354263,0.1141778161887889,0.009957388126591056,0.09185609424523344,0.012364333816964402,Adam
1950,0.08440885202619511,0.0197655448702819,0.039337703532235826,0.022954102853202266,0.12216049585953627,0.010557013456325894,0.09963254346410064,0.011970938939109731,Adam
2000,0.07272422432151196,0.012477090407347216,0.03874331409849644,0.025429118992735547,0.13710828998284139,0.01011196910131041,0.11554569584489473,0.011450625036636245,Adam
2050,0.0707361793126749,0.0396106997423446,0.03826309749105926,0.020286255162336946,0.10774549109649534,0.010220283162200496,0.08522205522990359,0.012303152704391253,Adam
2100,0.08892053558237174,0.01243795022315972,0.05168886162906534,0.024127080820926308,0.12209028422608786,0.010172599940733128,0.09778224468450282,0.014135439600851927,Adam
2150,0.06619166996068701,0.017794020143753187,0.031532781807560036,0.02333422271929663,0.11923618261763064,0.01010305581228739,0.097154058917107,0.01197906788823624,Adam
2200,0.06892074973461192,0.009651973859803192,0.0287934437712813,0.025719259361846606,0.13033608713429135,0.010502423782109709,0.10833063942241536,0.011503023929766279,Adam
2250,0.0641556851384934,0.018591154360374427,0.0375322828878278,0.024651710497737976,0.12624457994856847,0.010255934009791693,0.10266411966329933,0.013324526275477446,Adam
2300,0.07098416443122255,0.010504755120666998,0.03699838926171453,0.024028747242920395,0.12257667908046549,0.010666897549925308,0.09911465757924719,0.012795123951292998,Adam
2350,0.07913355326542518,0.010685451159759827,0.03654354960297544,0.025614672981120322,0.1417546216473171,0.010403545321279606,0.11831034942323038,0.013040726902807118,Adam
2400,0.07941378258670659,0.01232188191076451,0.03539188964342529,0.02572374947868028,0.1323488351407147,0.010464575181361584,0.10781454134565083,0.014069718613702275,Adam
2450,0.06183404825234154,0.008516868893331012,0.021918126029337008,0.02576980330785956,0.12173377063758839,0.010541281957553945,0.09822576208657928,0.012966726593455163,Adam
2500,0.07055708839953292,0.00990693487739768,0.028701721931535366,0.022943522006879158,0.124667638091084,0.010633587879563436,0.10251375567087094,0.01152029454064962,Adam
2550,0.07723479088571197,0.011828887213622562,0.033161807483878744,0.019667713118078682,0.1038439118139238,0.01064143987836153,0.08242878267986485,0.010773689255697426,Adam
2600,0.08909756641669797,0.012302183207761531,0.03043598657211279,0.021473514439335456,0.11663246243918877,0.01105991131254255,0.09240636850034044,0.013166182626305778,Adam
2650,0.0745612788724731,0.010676909053384495,0.0244573044541617,0.021011652063627737,0.11239020314546376,0.01041543521761958,0.09069927259317398,0.0112754953346702,Adam
2700,0.0724599963313394,0.009409671160458434,0.03948949281788945,0.02136004725255479,0.12173801608726424,0.010894234017311348,0.09961544664484337,0.011228335425109521,Adam
2750,0.062052403399097525,0.01597368826762454,0.03599411291846508,0.021494080954154605,0.1245180989999466,0.010770754514680018,0.10142244777198738,0.012324896713279214,Adam
2800,0.06605251163246535,0.012330906252382812,0.028782755049227917,0.021601435763026162,0.11623067045902667,0.010957916829501878,0.09345286922043644,0.011819884409088344,Adam
2850,0.09235599914713631,0.015622097915892884,0.04075134348628933,0.02774628895972281,0.12688609598231299,0.01044364280008058,0.10322283326057138,0.013219619921661017,Adam
2900,0.06195867567309957,0.011041321276820676,0.02781307178507023,0.020988686075705924,0.11498556672067836,0.01107679684402517,0.09347985680438221,0.010428913072270975,Adam
2950,0.08210171357401835,0.018240076864580675,0.03225463813065744,0.019056022437083986,0.10667714213528459,0.01119508802054531,0.08305151546485078,0.012430538649888502,Adam
3000,0.07725000000397483,0.016659403901212164,0.03776152126716747,0.023065365283798715,0.12679767640503997,0.01124517138168649,0.10180846355025278,0.01374404147310071,Adam
3050,0.05629748047487154,0.01142231924862495,0.027984018563115456,0.020321265544577232,0.11763133860575231,0.011512290046425006,0.09492460006940778,0.011194448489919514,Adam
3100,0.05981348811106152,0.007408180563091302,0.0345249275656765,0.019246235377686306,0.12321667922029969,0.011760099437890604,0.09952138865624362,0.01193519112616546,Adam
3150,0.06620154637808644,0.019144152144341342,0.038376578798688776,0.01897370409789171,0.10702939699345987,0.011736263628442234,0.08555457933815651,0.009738554026861128,Adam
3200,0.0771945345450422,0.009316328386502412,0.030259154276342,0.022980708297079183,0.13104211898342422,0.011080993740896623,0.10962654076209163,0.010334584480435977,Adam
3250,0.0704407808265452,0.008889944977628442,0.05359765912589483,0.02144952289877474,0.12833323729189233,0.011174478415805005,0.10435405428793586,0.012804704588151463,Adam
3300,0.07010315897353703,0.011394098666221075,0.035247225583917186,0.02088099226292419,0.12657992131529727,0.010621722612531753,0.10481574271318993,0.011142455989575601,Adam
3350,0.0659787331424159,0.010323455439144792,0.02728859234902904,0.01903219890825982,0.10763400314676089,0.011499162043944855,0.08584744574425815,0.010287395358557877,Adam
3400,0.06853701116264727,0.008957625063264767,0.028637871819418813,0.020909099647232053,0.12042967337159471,0.011778059147567582,0.09764595777994968,0.011005656444077463,Adam
3450,0.06403322899012978,0.007637336619928932,0.02536099348219345,0.019370569056174142,0.11735806465687228,0.011639406202257459,0.09415921887821858,0.01155943957639623,Adam
4750,0.054483561958391,0.00786737102959777,0.03612567810426927,0.01754810639224011,0.1225810077972895,0.012348977373696722,0.09724678740502629,0.012985243018566493,Adam
4800,0.08460670408077511,0.019797250927417815,0.04316118349944891,0.017593242893704623,0.10825897410717192,0.012975798041703037,0.0843635657658183,0.010919610299650577,Adam
4850,0.0614015293566636,0.009126083087005379,0.03250630649411759,0.019232695053968293,0.13978288480055362,0.012117206082245513,0.11409495490700608,0.013570723811302024,Adam
4900,0.07429361447869487,0.011288584378978117,0.03222338908507191,0.020694394968061643,0.1374366430204978,0.012426217318792537,0.11319868347398365,0.01181174222772161,Adam
4950,0.05314960001262073,0.01962276048538717,0.03810115248627021,0.018899597563555415,0.12167541327262413,0.012607239588364334,0.09673308436569594,0.012335089318563842,Adam
5000,0.06037823003444014,0.008700863859331052,0.03227571848463228,0.019443935399472034,0.13431467352772716,0.012406973752256356,0.10768479223862526,0.014222907536845537,Adam
5050,0.08373305592296984,0.0123782362153941,0.031454810021829004,0.018935169415094117,0.12191375179174443,0.01182256903524088,0.09602073085385063,0.014070451902652919,Adam
5100,0.05825275506414945,0.014798127749521169,0.03321857397372107,0.02129606431931128,0.1346809423809273,0.012342485057241871,0.10788761702104015,0.014450840302645266,Adam
5150,0.058983681760437945,0.0250856932236683,0.03861043617413559,0.022419640697390653,0.13248080032919968,0.011440611371586406,0.10566100688042673,0.015379182077186544,Adam
5200,0.06089859727709575,0.012728681270572856,0.030019664030508864,0.019124481932768375,0.13245644559904338,0.013242722449051324,0.10705846459021921,0.012155258559772838,Adam
5250,0.05999303409170285,0.00915220675270855,0.026119064460663352,0.017292616783715832,0.13157415292636956,0.011712467934998737,0.10867960401668086,0.011182080974689965,Adam
5300,0.06511502906692641,0.010360876103082532,0.03765565951732035,0.018810584927186173,0.1258257037883811,0.012062630495378469,0.10056079337749696,0.013202279915505679,Adam
5350,0.08049130386012392,0.017135581104143566,0.02438150718719665,0.01871699497565599,0.11794634883460536,0.012776893611611781,0.08948269785599225,0.015686757367001335,Adam
5400,0.08058675299785224,0.032632985289519204,0.04178438057968412,0.02000632416607615,0.1283564293984454,0.011370072901888958,0.10277095576122415,0.014215400735332288,Adam
5450,0.07499628706117742,0.012811937123201072,0.02293277756042196,0.02093643218645572,0.13321462845267318,0.012318697986450224,0.10508271917133871,0.015813211294884263,Adam
5500,0.048039352376116354,0.008871378636926651,0.02915425924352511,0.017412697800270438,0.13144077931487222,0.012300821156126672,0.10592027089177153,0.013219687266974017,Adam
5550,0.06615913681692973,0.017892090133283918,0.04569701279656497,0.018146842723271807,0.1360079770626759,0.012478566481021976,0.11170218513173445,0.011827225449919454,Adam
5600,0.059901298850954875,0.010333036779758942,0.028007046479135697,0.018242498544388405,0.12451145819894686,0.012300489450545815,0.0985022360049685,0.013708732743432536,Adam
5650,0.06177648228386617,0.006803671659016536,0.028179348077832716,0.01919270179209903,0.12349571289776856,0.01226235474285883,0.09854171716832036,0.012691640986589373,Adam
5700,0.06312002394228072,0.018376518887681215,0.03911345923638108,0.016443222534955386,0.1199298631643848,0.013128483527719403,0.0921620762273487,0.014639303409316684,Adam
5750,0.055986969559969874,0.007087941008207605,0.0227753012458127,0.02166832920580294,0.1508325354246686,0.011939589397566185,0.12393847553055602,0.01495447049654639,Adam
5800,0.04507582191959446,0.00863528107978088,0.029943514029204126,0.01592082691018219,0.12313510989685843,0.012955337948762684,0.09665182661032329,0.013527945337772454,Adam
5850,0.045584707332335675,0.009435847441995682,0.024153400299356104,0.01727430066249892,0.1343220208718442,0.011978382333262046,0.10914689562769014,0.013196742910892002,Adam
5900,0.05057992760407193,0.014125586410780554,0.03199478458557991,0.015799657178400497,0.12586903871069105,0.012568069536854973,0.09981834658870133,0.01348262258513474,Adam
5950,0.07974447885242002,0.01633494623084576,0.03233477281882509,0.022839049688867984,0.16888516507794768,0.012785826379701272,0.14008552069712582,0.016013818001120592,Adam
6000,0.04966243567007631,0.013959308538924143,0.029990283623154677,0.01682612972825192,0.1256618390335199,0.012678449455107888,0.09862955637451247,0.014353833203899555,Adam
6050,0.06692937480834617,0.006874170698374221,0.022588748119920597,0.017687494290714135,0.12643126276409403,0.012123644558593985,0.10194244998471401,0.012365168220786036,Adam
6100,0.07770168226709315,0.0122818281259507,0.02914168161819004,0.02164506166881596,0.1279689382032722,0.013013954309909377,0.10271463875897567,0.012240345134387164,Adam
6150,0.04346342824825401,0.012400003348852008,0.028944884462610156,0.015818518875708787,0.11263208249336706,0.011767298125122935,0.08676461876940861,0.014100165598835526,Adam
6200,0.05256489964410932,0.014765057333502845,0.030085570948726794,0.017401894664822268,0.13465945485235603,0.013069873183306375,0.10712811785214454,0.014461463816905107,Adam
6250,0.08520515567068382,0.014089336013579683,0.031741844876952155,0.018464321089336204,0.1349751355224934,0.011934847981613223,0.10847331861882385,0.01456696892205633,Adam
6300,0.044717915398401614,0.014823389674704044,0.03350804699022395,0.0179281757178166,0.13227062290315406,0.012642923610182207,0.1068883724025366,0.012739326890435257,Adam
6350,0.06704127107751545,0.015134265490759963,0.02928989962889241,0.01972220770083652,0.1330381853782659,0.012951801304210257,0.10498245569204301,0.015103928382012638,Adam
6400,0.10958066426654212,0.05720463402563752,0.04604261446949446,0.029304035767289772,0.16539408505412917,0.012363950608143716,0.1371229010408766,0.01590723340510886,Adam
6450,0.07399712002339293,0.01666410445813743,0.0239640003180519,0.01578314062413496,0.11132510790768499,0.013627564600627614,0.08444458042001855,0.013252962887038821,Adam
6500,0.06664232580498988,0.01637854897146823,0.027803112529294707,0.018812639853334853,0.13689894768834177,0.012807795819163293,0.11038858255200425,0.013702569317174224,Adam
6550,0.06869423962685647,0.01586929160466964,0.015915605458662833,0.016806605210568946,0.13497806663678277,0.012568816035535611,0.10943562879583578,0.01297362180541139,Adam
6600,0.06637640292036003,0.02094403514335242,0.024775244215417158,0.01676841907540566,0.12180864852037851,0.013131390713164992,0.09594148048856632,0.01273577731864719,Adam
6650,0.05065223064387966,0.019727200441593463,0.03031290342008544,0.01752929653205129,0.13325346361470933,0.012920389660181,0.10646848299903941,0.01386459095548893,Adam
6700,0.07150938201677348,0.023919590277321042,0.023161891781172506,0.015967503090086127,0.11530958887391515,0.012327663621259515,0.08924613087835252,0.013735794374303107,Adam
6750,0.05381654857947717,0.020791566567082424,0.021599147176523715,0.01742632581917679,0.12807156079063375,0.012819146714817967,0.09960073238515085,0.01565168169066492,Adam
6800,0.04935338692975012,0.008949605927201686,0.02983979114940718,0.017721809642537556,0.1381220632221957,0.01252131812559537,0.11017750361301298,0.015423241483587341,Adam
6850,0.06637060093053894,0.01797222514110342,0.032299464141300055,0.0184557539695573,0.12334602739557898,0.013644090561063799,0.09396032274577122,0.015741614088743958,Adam
6900,0.04466273179180481,0.013737146741065992,0.021847623864052798,0.017504512017308637,0.1418802110905165,0.013345799588886488,0.11497103148526738,0.013563380016362628,Adam
6950,0.05933358787881659,0.016605240397124323,0.023463951351054144,0.018991161735504684,0.14732378692076628,0.012982606526559857,0.11900123552177998,0.01533994487242645,Adam
7000,0.06495465090048194,0.019049860896150895,0.04094314422612882,0.01603781185307744,0.12561960510726727,0.012819253794659093,0.09950741232001276,0.013292938992595418,Adam
7050,0.06956935484197352,0.016161864186754055,0.03146291041216767,0.017333760165918127,0.13601968655718247,0.012844812851894895,0.10849351598011354,0.014681357725174015,Adam
7100,0.09034066909659072,0.014014997560385496,0.02349595927557214,0.017426831280505085,0.13793682824072984,0.01258103567446514,0.11022931721570595,0.015126475350558749,Adam
7150,0.052575998981983646,0.014459643613316031,0.02633105997033878,0.01585301224214673,0.11978934077566557,0.01292293451879923,0.0930559822146304,0.013810424042235933,Adam
7200,0.0669354058757222,0.014130051373944675,0.022255398374202776,0.01695738100971393,0.13310294869880482,0.012674261136367984,0.10388634688200811,0.016542340680428726,Adam
7250,0.06957887662136467,0.031939724741684036,0.03186263765734238,0.014464667953555202,0.11077822160273895,0.012919611456805142,0.08495471860206645,0.012903891543867358,Adam
7300,0.05205154509330853,0.011757125489731717,0.03136931336721947,0.01797805831367437,0.13836830189728644,0.012867989436000423,0.11009070208777862,0.015409610373507396,Adam
7350,0.053090214351113475,0.009999803163546199,0.01884331657881507,0.016068302980414235,0.135782046392402,0.012819388887299688,0.10743460046954949,0.015528057035552803,Adam
7400,0.08383866027646483,0.016984267949098356,0.060168436106815416,0.015582158138958049,0.12403393825598025,0.014368815066706031,0.09506760331722978,0.01459751987204443,Adam
7450,0.06382948499780164,0.012606728672787962,0.028679948821339122,0.014967037684982244,0.12375873673434573,0.013452630220053127,0.09752232920659354,0.012783777307699074,Adam
7500,0.06645807332761651,0.0105681457497414,0.025896801958880764,0.017826281224212363,0.14381753143351103,0.012366579984024847,0.11575219606475541,0.01569875538473078,Adam
7550,0.06629745152200928,0.016229751078045182,0.04796813473620255,0.016520285633249122,0.12354171231735726,0.013045801127874436,0.09812078507167529,0.012375126117807543,Adam
7600,0.047481741816066805,0.009869813139379121,0.020614267740057687,0.018189574949389154,0.1293654233411864,0.013032784452390193,0.10184652649387754,0.01448611239491866,Adam
7650,0.06919605512729812,0.01805740088401827,0.034189508864071586,0.017563864630356148,0.13368445263860484,0.01310698604249985,0.10797439349560513,0.012603073100499854,Adam
7700,0.06687671591626684,0.016123802707365503,0.027109463842257438,0.014960779731520973,0.11765818593880689,0.012430414346864854,0.09177138409943046,0.013456387492511568,Adam
7750,0.06056427304039244,0.01753214815348135,0.024832375858600028,0.015613372387532558,0.1248268519090251,0.012596101221437688,0.09960014821551527,0.012630602472072133,Adam
7800,0.04993778628552132,0.011396320712659717,0.022980239610083445,0.01580120774583197,0.12497414423137629,0.01345259362089792,0.09833400272107305,0.013187547889405316,Adam
7850,0.05359995479981144,0.007621361813500609,0.024256036107189415,0.01574463129070626,0.12793232757182213,0.013328999833038868,0.10084065856924836,0.0137626691695349,Adam
7900,0.0739661251378747,0.012269075840521474,0.015003494128622955,0.015984925593296992,0.1253795834945499,0.012730905469617085,0.09755343658322234,0.015095241441710473,Adam
7950,0.062825960364016,0.017151588934397843,0.03332492618028917,0.020057585444185302,0.1408084960870229,0.013444367663292964,0.11298660923302917,0.014377519190700757,Adam
8000,0.06326053227388043,0.007611114222975728,0.029007579860196423,0.016669468216432736,0.11631076058406563,0.012649250760803239,0.09122649523568864,0.012435014587573744,Adam
8050,0.04771196027692426,0.007520138467057737,0.018509523314730107,0.018238039496176667,0.139546677915064,0.013465468080363434,0.11079873678192113,0.015282473052779442,Adam
8100,0.04724901599426775,0.015119770164516308,0.028896478626502416,0.015220671359805878,0.11557497885908065,0.013244703264764514,0.08725085810372574,0.015079417490590396,Adam
8150,0.0628509982566432,0.009472160516609355,0.022811590360372797,0.015636094530787948,0.12287442365112584,0.01307387434250724,0.0967192742362512,0.013081275072367402,Adam
8200,0.06340087581369792,0.01875278399066026,0.03445631758831567,0.014344293720507717,0.12038343599233092,0.013329177679981938,0.09201334146553417,0.01504091684681482,Adam
8250,0.06711972919466935,0.007577877771113449,0.018041754175571696,0.01654380190736997,0.1326735714413423,0.013406864924233697,0.1053002795421699,0.013966426974938695,Adam
8300,0.06146023490881042,0.01619552643416366,0.0228369482235272,0.016724303230516484,0.1328222125150482,0.013957549411520356,0.1044332423914152,0.014431420712112644,Adam
8350,0.04427307639305253,0.012012275814641536,0.024840005975301813,0.016210601302148762,0.13378894751290427,0.013829648948599461,0.10438486471956639,0.015574433844738417,Adam
8400,0.05822982315595747,0.008978055483450332,0.03422889325416333,0.016654655845993082,0.12604912812028596,0.013655131865985397,0.09881225265215025,0.013581743602150314,Adam
8450,0.05096502687038326,0.01714390154797114,0.016768857691267583,0.01739990691558459,0.12916407549752354,0.013478178692890051,0.10189799047093023,0.013787906333703257,Adam
8500,0.046542098571152976,0.01577804024109045,0.023620048062887585,0.015998090273587427,0.13492771276494503,0.013383503525899,0.10615002020693635,0.015394189032109673,Adam
8550,0.044006043857582874,0.015480208510511108,0.016281115547321368,0.017531573958446605,0.1301709151203956,0.013191637442278832,0.10190221782908787,0.015077059849028907,Adam
8600,0.054858774439878175,0.014597798907246249,0.019113157546961794,0.015614033081903757,0.14041609030823904,0.01384125927581157,0.11352072771458385,0.01305410331784361,Adam
8650,0.05290746316126321,0.014218703009328468,0.02644002735552412,0.015076146518048865,0.12171495534606969,0.012875592356966467,0.09549148044843438,0.013347882540668854,Adam
8700,0.07718655548105113,0.020093170123133896,0.027502343913618867,0.015908698686256422,0.13280936606436758,0.012827010702422656,0.10380194346924908,0.016180411892695847,Adam
8750,0.1082344440653656,0.02089852620231802,0.031762179479698074,0.019371598054516558,0.1470767295449135,0.01335044622322041,0.12056800702151527,0.013158276300177829,Adam
8800,0.047830886991231274,0.008320901871212403,0.0257159669175344,0.01766626848912033,0.16127703140819188,0.013570616636832762,0.13266226923312574,0.015044145538233383,Adam
8850,0.054081906305042185,0.008802521762400916,0.02403998527827211,0.015341083045856168,0.12940528328651,0.013317696496358012,0.10076416722975867,0.01532341956039331,Adam
8900,0.06030577124207921,0.008591334260320991,0.029497210998120273,0.016272281332906174,0.1342313750791641,0.012911191070021989,0.10548619135980043,0.01583399264934169,Adam
8950,0.06718934157851716,0.008262726877095656,0.035945520476439424,0.017384099376901947,0.1263258627808218,0.013858224417380846,0.0991201684986821,0.013347469864758854,Adam
9000,0.04524059420066082,0.008929257493817408,0.02308519016621134,0.017309353348111962,0.14842445322573244,0.01392968020191218,0.12002964324546306,0.014465129778357195,Adam
9050,0.05880188297375488,0.04547421496727248,0.024692678144138357,0.01572104185210325,0.13674994336041077,0.013755030872300924,0.10950362229419826,0.013491290193911595,Adam
9100,0.04668996757753909,0.006579689537967349,0.01948709311786154,0.017389836186927736,0.13680792453445398,0.0139135106778196,0.11070816581332472,0.012186248043309658,Adam
9150,0.05048109435740265,0.012295210489577353,0.028927093345804806,0.01620908297860499,0.12963231438583048,0.014840725333311657,0.10086866177180384,0.013922927280714972,Adam
9200,0.05081477668199355,0.025649475922313668,0.02801345612670622,0.017555542551292935,0.14832829576149698,0.014546363937083175,0.12212023849084604,0.011661693333567761,Adam
9250,0.057781769432068385,0.007648218861359749,0.02745714507607585,0.014635159744868988,0.12713803597199802,0.012760984895367629,0.099588624264454,0.014788426812176394,Adam
9300,0.07144967893655842,0.010608204229596763,0.0423181427277218,0.01719659689533032,0.14282870917050108,0.013283641175932233,0.11446431096317086,0.015080757031397996,Adam
9350,0.043793769324394355,0.01058933082337433,0.019782912845272494,0.01545697809873392,0.1318443278485766,0.014807386297520299,0.10367170843584919,0.013365233115207126,Adam
9400,0.0741947561356666,0.035725442195976446,0.02422126724186633,0.01910087851183841,0.15330362410840356,0.013448204535698017,0.12589406031121345,0.013961359261492121,Adam
9450,0.06619212072199304,0.01527593118975891,0.02013000315039206,0.014857649694779478,0.12746168979192135,0.01304227309948145,0.10039558656260064,0.014023830129839265,Adam
9500,0.04545385514957312,0.009989858795785773,0.020879360401117267,0.017416933522793658,0.13250240472067149,0.013155191942806678,0.10292724052146736,0.016419972256397457,Adam
9550,0.049910897538662305,0.008452921041149052,0.020105986230588513,0.015962391458980544,0.1372401310468221,0.013042085646027178,0.11031090567885857,0.013887139721936347,Adam
9600,0.052238790331055704,0.012265551481036845,0.03538176988648028,0.014515068387349245,0.1211471482854087,0.013072882153653131,0.09286308260522123,0.015211183526534347,Adam
9650,0.0502246211978916,0.015383984339145344,0.028030873385694082,0.015416617036308186,0.12304932629564537,0.014443895844382968,0.09358765692242807,0.015017773528834339,Adam
9700,0.04158364426520529,0.014191681867359788,0.02435294902506992,0.01593604673957775,0.13535997715648282,0.014055552052342858,0.1054011898519665,0.015903235252173457,Adam
9750,0.08614539969412553,0.01406184596955242,0.031715952613582725,0.017257104389162115,0.1366967316101836,0.01318937641327387,0.10718965187718153,0.016317703319728198,Adam
9800,0.04438546648099306,0.008312507625363433,0.02207698281206128,0.01635244104897292,0.1354243860250636,0.013805446122632828,0.10591907589479833,0.01569986400763244,Adam
9850,0.05808416523660778,0.018992213395527553,0.024356158104724968,0.017419118140593534,0.14765246465163576,0.014529640598365708,0.11669920243258727,0.016423621620682772,Adam
9900,0.046502448313534527,0.014623305305978936,0.024815310452937257,0.014385740976058527,0.1358502940624199,0.013674837160798979,0.10768919367713069,0.014486263224490254,Adam
9950,0.04572011747808452,0.011783980631274421,0.023226458889760628,0.01782462403571932,0.1319112431019246,0.01406786386678449,0.10078703657889154,0.017056342656248554,Adam
10000,0.052375419473020574,0.015803315609437985,0.02470270276762835,0.014777867297839496,0.12754337216701045,0.014177014561113265,0.10049113638524013,0.012875221220657068,Adam
